aggLatitude,aggLongitude,aggName,bigCityID,repCode,rptMStateKey,aggDateArt3,aggDateArt4,aggC1,aggC2,aggGenerated,aggPercPrimTreatment,aggPercSecTreatment,aggPercStringentTreatment,aggPercWithoutTreatment,aggCode,
50.936780,-2.525386,Sherborne,,UK5,UK,20051231,20051231,94,6,10766,,,,0,UKENSW_Agg000162,
50.936860,10.565190,Waltershausen,,DE_UWWT_2016,DE,19981231,20051231,93.96,6.05,10574,,,,0,DEAG_TH8645,
50.939100,4.395800,Grimbergen,,BE-2016,BE,19981231,19981231,100,0,84300,,,,0,BE_F_AG_171,
50.939440,6.811092,Köln Weiden,DE288,DE_UWWT_2016,DE,19981231,20001231,98,2,59322,,,,0,DEAG_NW1808,
50.939739,3.772866,Oosterzele,,BE-2016,BE,20051231,20051231,100,0,4000,,,,0,BE_F_AG_341,
50.939840,6.654359,Bergheim Kenten,,DE_UWWT_2016,DE,19981231,20001231,98,2,103422,0,2,0,0,DEAG_NW1817,
50.940359,21.389966,Ostrowiec ?wi?tokrzyski,,PL03,PL,20151231,20151231,87.4698516,12.5301484,94947,,,,0,PLSW002,
50.940482,-0.268529,Henfield,,UK5,UK,20051231,20051231,100,0,5015,,,,0,UKENSO_Agg000103,
50.941350,20.948000,Bodzentyn,,PL03,PL,20151231,20151231,44.31715405,55.68284595,9951,,,,0,PLSW041,
50.941350,20.948000,?wieta Katarzyna,,PL03,PL,20151231,20151231,83.54157691,16.45842309,2321,,,,0,PLSW069N,
50.942267,4.056515,Aalst,,BE-2016,BE,19981231,19981231,100,0,78600,,,,0,BE_F_AG_023,
50.942364,-1.229188,Bishops Waltham,,UK5,UK,20051231,20051231,100,0,13359,,,,0,UKENSO_Agg000132,
50.942400,20.283879,?opuszno,,PL03,PL,20151231,20151231,26.79106197,73.20893803,4341,,,,0,PLSW063N,
50.942510,13.763190,Vdg. Kreischa,,DE_UWWT_2016,DE,20051231,20051231,99.67,0.33,6422,,,,0,DEAG_SN5066,
50.943009,-2.915029,Ilminster,,UK5,UK,20051231,20051231,93,7,7805,,,,0,UKENSW_Agg000125,
50.943741,-2.610155,Yeovil,,UK5,UK,20001231,20001231,100,0,55674,,,,0,UKENSW_Agg000195,
50.944000,17.297400,Stanowice,,PL03,PL,20151231,20151231,57.16305372,42.83694628,10610,,,,0,PLDO074,
50.944014,16.492160,?arów,,PL03,PL,20151231,20151231,80.12418822,19.87581178,17554,,,,0,PLDO040,
50.944413,17.294390,O?awa,,PL03,PL,20151231,20151231,95.57499647,4.425003528,35435,,,,0,PLDO017,
50.944685,0.743502,Rye,,UK5,UK,20051231,20051231,100,0,5630,,,,0,UKENSO_Agg000139,
50.945094,1.769064,SANGATTE,,FR2016,FR,20051231,20051231,100,0,2680,,,,0,FR010000162774,
50.945915,2.201972,BOURBOURG,,FR2016,FR,20051231,20051231,100,0,11300,,,,0,FR010000159094,
50.947133,20.437405,Strawczyn,,PL03,PL,20151231,20151231,97.4581167,2.541883304,6924,,,,0,PLSW021,
50.947780,0.888502,Lydd,,UK5,UK,20051231,20051231,100,0,3786,,,,0,UKENSO_Agg000073,
50.948200,14.556700,Rumburk,,259,CZ,20101231,20101231,73,27,11095,,,100,0,CZAG562777,
50.949140,6.103764,Frelenberg,,DE_UWWT_2016,DE,19981231,20001231,98,2,82194,,,,0,DEAG_NW153,
50.949170,8.710171,Münchhausen,,DE_UWWT_2016,DE,20051231,20051231,99.5,0.5,2500,0,0,0,0,DEAG_HE065340150101,
50.950091,3.137218,Roeselare,,BE-2016,BE,19981231,19981231,100,0,54400,,,,0,BE_F_AG_135,
50.950730,10.044930,Wildeck / Obersuhl,,DE_UWWT_2016,DE,20051231,20051231,99.5,0.5,3000,0,0,0,0,DEAG_HE066320200301,
50.950748,5.252102,Kermt,,BE-2016,BE,20051231,20051231,100,0,6400,,,,0,BE_F_AG_156,
50.951000,15.923800,Wojcieszów,,PL03,PL,20151231,20151231,81.45034157,18.54965843,3806,,,,0,PLDO062,
50.951616,-4.161270,Great Torrington,,UK5,UK,20051231,20051231,100,0,6418,,,,0,UKENSW_Agg000029,
50.951700,20.252700,Gnie?dziska,,PL03,PL,20151231,20151231,0,100,2899,,,,0,PLSW506,
50.952140,-0.487649,Pulborough,,UK5,UK,20051231,20051231,100,0,8693,,,,0,UKENSO_Agg000087,
50.952143,22.387366,Bystrzyca,,PL03,PL,20151231,20151231,99.89221234,0.107787658,3711,,,,0,PLLE125N,
50.952950,7.531285,Wiehl,,DE_UWWT_2016,DE,19981231,20001231,98,2,16676,,,,0,DEAG_NW1858,
50.953035,-2.811725,South Petherton,,UK5,UK,20051231,20051231,97,3,5513,,,,0,UKENSW_Agg000165,
50.953050,6.584334,Elsdorf,,DE_UWWT_2016,DE,19981231,20001231,98,2,15765,,,,0,DEAG_NW1820,
50.953800,18.817900,Opatów,,PL03,PL,20151231,20151231,60.5945122,39.4054878,2624,,,,0,PLSL148N,
50.954170,14.660120,Vdg. Leutersdorf-Neueibau,,DE_UWWT_2016,DE,20051231,20051231,98.81,1.19,4205,,,,0,DEAG_SN1172,
50.954712,-2.452125,Milborne Port,,UK5,UK,20051231,20051231,100,0,4441,,,,0,UKENSW_Agg000140,
50.955087,-0.301631,Partridge Green,,UK5,UK,20051231,20051231,100,0,2256,,,,0,UKENSO_Agg000120,
50.955390,7.989039,Kreuztal,,DE_UWWT_2016,DE,19981231,20001231,98,2,100222,0,2,0,0,DEAG_NW3336,
50.955942,1.872383,CALAIS-MARCK,FR047,FR2016,FR,20001231,20001231,100,0,124851,,,,0,FR010000162193,
50.955942,1.872383,CALAIS-COULOGNE,FR047,FR2016,FR,20001231,20001231,100,0,54201,,,,0,FR010000262193,
50.956120,3.614997,Eke,,BE-2016,BE,20051231,20051231,100,0,5900,,,,0,BE_F_AG_192,
50.956211,5.170198,Halen,,BE-2016,BE,19981231,19981231,100,0,26100,,,,0,BE_F_AG_143,
50.956517,5.523159,Genk,,BE-2016,BE,19981231,19981231,100,0,69000,,,,0,BE_F_AG_099,
50.957500,11.634150,Jena,DE267,DE_UWWT_2016,DE,19981231,20001231,99.2,0.84,187668,1,0,0,0,DEAG_TH8652,
50.958100,21.278900,Kunów,,PL03,PL,20151231,20151231,77.62213273,22.37786727,5711,,,,0,PLSW048N,
50.958910,-1.334464,Eastleigh,,UK5,UK,20001231,20001231,94,6,100830,,,,0,UKENSO_Agg000013,
50.959100,13.900220,Vdg. Städte Pirna/Heidenau/Dohna/DD,DE121,DE_UWWT_2016,DE,19981231,20001231,98.4,1.6,41600,,,,0,DEAG_SN5504,
50.959112,4.759766,Rotselaar,,BE-2016,BE,19981231,19981231,100,0,14700,,,,0,BE_F_AG_182,
50.959600,9.067714,Gilserberg,,DE_UWWT_2016,DE,20051231,20051231,99.5,0.5,2267,0,0,0,0,DEAG_HE066340060202,
50.959810,8.033256,Hilchenbach Ferndorftal,,DE_UWWT_2016,DE,19981231,20001231,98,2,29082,,,,0,DEAG_NW3334,
50.960200,16.346300,Strzegom,,PL03,PL,20151231,20151231,98.64621246,1.353787544,29399,,,,0,PLDO013,
50.960684,-2.334286,Marnhull,,UK5,UK,20051231,20051231,94,6,5694,,,,0,UKENSW_Agg000134,
50.961026,21.119000,Paw?ów,,PL03,PL,20151231,20151231,72.90500049,27.09499951,10179,,,,0,PLSW032,
50.961170,11.706220,Bürgel,,DE_UWWT_2016,DE,20051231,20051231,91.11,8.89,3025,,,,0,DEAG_TH9188,
50.961640,7.095487,Bergisch-Gladbach,DE055,DE_UWWT_2016,DE,19981231,20001231,98,2,126917,0,2,0,0,DEAG_NW1861,
50.961890,10.088180,Gerstungen,,DE_UWWT_2016,DE,20051231,20051231,96.64,3.36,5662,,,,0,DEAG_TH22607,
50.962143,4.255654,Merchtem,,BE-2016,BE,20051231,20051231,100,0,6500,,,,0,BE_F_AG_203,
50.962969,3.956924,Lede,,BE-2016,BE,19981231,19981231,100,0,11600,,,,0,BE_F_AG_025,
50.963190,12.750130,Vdg. Lunzenau,,DE_UWWT_2016,DE,20051231,20051231,100,0,4500,,,,0,DEAG_SN2129,
50.963910,9.479082,Knüllwald / Wallenstein,,DE_UWWT_2016,DE,20051231,20051231,99.5,0.5,5000,0,0,0,0,DEAG_HE066340111701,
50.964340,8.971694,Gemünden (Wohra),,DE_UWWT_2016,DE,20051231,20051231,99.5,0.5,4000,0,0,0,0,DEAG_HE066350120201,
50.964400,13.643870,Vdg. Rabenau,,DE_UWWT_2016,DE,20051231,20051231,98.29,1.71,2162,,,,0,DEAG_SN5106,
50.964500,19.458000,Gidle,,PL03,PL,20151231,20151231,100,0,2479,,,,0,PLLO054,
50.965000,11.916750,Eisenberg,,DE_UWWT_2016,DE,19981231,20051231,98.5,1.48,14680,,,,0,DEAG_TH8643,
50.966000,14.364800,Mikulasovice,,259,CZ,20101231,20101231,59,41,2159,,,,0,CZAG562751,
50.966762,0.086239,Uckfield,,UK5,UK,20001231,20001231,87,13,21003,,,,0,UKENSO_Agg000080,
50.966970,13.710790,Vdg. Possendorf,,DE_UWWT_2016,DE,20051231,20051231,98.94,1.06,2368,,,,0,DEAG_SN5062,
50.967019,5.027074,Diest,,BE-2016,BE,19981231,19981231,100,0,11400,,,,0,BE_F_AG_154,
50.967088,19.280195,Kruszyna,,PL03,PL,20151231,20151231,43.0523918,56.9476082,4390,,,,0,PLSL104,
50.968530,10.697610,Gotha,,DE_UWWT_2016,DE,19981231,20001231,99.26,0.73,53464,,,,0,DEAG_TH8647,
50.969180,13.119310,Vdg. Hainichen,,DE_UWWT_2016,DE,20051231,20051231,100,0,7350,,,,0,DEAG_SN2127,
50.969265,3.003122,Staden,,BE-2016,BE,20051231,20051231,100,0,2500,,,,0,BE_F_AG_010,
50.969381,18.977578,Mied?no,,PL03,PL,20151231,20151231,76.34902411,23.65097589,5226,,,,0,PLSL137N,
50.969764,2.433909,BERGUES,,FR2016,FR,20051231,20051231,100,0,8177,,,,0,FR010000159067,
50.969914,18.728757,Krzepice,,PL03,PL,20151231,20151231,96.67381974,3.326180258,8388,,,,0,PLSL057,
50.970000,15.383200,Mirsk,,PL03,PL,20151231,20151231,57.17695193,42.82304807,8799,,,,0,PLDO058,
50.970147,-0.166970,Burgess Hill,,UK5,UK,20001231,20001231,92,8,54789,,,,0,UKENSO_Agg000081,
50.970734,4.375079,Humbeek,,BE-2016,BE,20051231,20051231,100,0,2000,,,,0,BE_F_AG_326,
50.970895,-1.551084,Wellow,,UK5,UK,20051231,20051231,100,0,4356,,,,0,UKENSO_Agg000014,
50.971620,14.271580,Vdg. Sebnitz,,DE_UWWT_2016,DE,20051231,20051231,95.12,4.88,8919,,,,0,DEAG_SN5059,
50.971670,-2.782426,Martock,,UK5,UK,20051231,20051231,97,3,8375,,,,0,UKENSW_Agg000135,
50.972481,-0.608427,Petworth South,,UK5,UK,20051231,20051231,100,0,2690,,,,0,UKENSO_Agg000121,
50.972850,6.760204,Bergheim Glessen,,DE_UWWT_2016,DE,20051231,20051231,98,2,7095,,,,0,DEAG_NW1815,
50.972890,9.781932,Bebra,,DE_UWWT_2016,DE,19981231,20001231,99.5,0.5,25000,0,0,0,0,DEAG_HE066320030201,
50.973170,11.232250,Nohra,,DE_UWWT_2016,DE,20051231,20051231,99.19,0.81,4593,,,,0,DEAG_TH42825,
50.973468,3.727225,Merelbeke,,BE-2016,BE,20051231,20051231,100,0,8200,,,,0,BE_F_AG_196,
50.974200,3.864521,Wetteren,,BE-2016,BE,19981231,19981231,100,0,14000,,,,0,BE_F_AG_197,
50.974400,5.751683,STEIN,,NL2018,NL,19981231,20001231,100,0,24405,,,,0,NLA30021,
50.974560,13.932540,Vdg. Pirna (rechtselbisch),,DE_UWWT_2016,DE,19981231,20051231,97.1,2.9,12348,,,,0,DEAG_SN5003,
50.975280,14.687170,Vdg. Landwasser,,DE_UWWT_2016,DE,19981231,20001231,99.22,0.78,18789,,,,0,DEAG_SN1165,
50.975400,16.933000,Kobierzyce,,PL03,PL,20151231,20151231,81.242741,18.757259,5166,,,,0,PLDO100,
50.976230,11.984270,Crossen,,DE_UWWT_2016,DE,20051231,20051231,90.9,9.1,4550,,,,0,DEAG_TH44397,
50.976260,7.340279,Engelskirchen,,DE_UWWT_2016,DE,19981231,20051231,98,2,10229,,,,0,DEAG_NW1831,
50.977102,2.581419,HONDSCHOOTE,,FR2016,FR,20051231,20051231,100,0,5770,,,,0,FR010000059309,
50.977223,4.305297,Wolvertem,,BE-2016,BE,20051231,20051231,100,0,2800,,,,0,BE_F_AG_909,
50.977341,0.021639,Newick,,UK5,UK,20051231,20051231,100,0,4058,,,,0,UKENSO_Agg000110,
50.977900,20.661800,Zagna?sk,,PL03,PL,20151231,20151231,95.11997218,4.88002782,8627,,,,0,PLSW019,
50.977900,20.661800,Barcza,,PL03,PL,20151231,20151231,99.31423961,0.685760387,2479,,,,0,PLSW054N,
50.978609,4.937930,Messelbroek,,BE-2016,BE,20051231,20051231,100,0,4800,,,,0,BE_F_AG_210,
50.979232,0.951523,Littlestone,,UK5,UK,20051231,20051231,54,46,14720,,,,0,UKENSO_Agg000071,
50.980600,18.166400,Kluczbork,,PL03,PL,20151231,20151231,92.2127143,7.787285702,33773,,,,0,PLOP010,
50.981000,17.048600,?órawina,,PL03,PL,20151231,20151231,86.65895954,13.34104046,4325,,,,0,PLDO105,
50.981070,7.484311,Wiehl Weiershagen,,DE_UWWT_2016,DE,19981231,20051231,98,2,12103,,,,0,DEAG_NW1859,
50.981357,4.832374,Aarschot,,BE-2016,BE,19981231,19981231,100,0,18900,,,,0,BE_F_AG_164,
50.982644,-0.694199,South Ambersham,,UK5,UK,20051231,20051231,72,28,13225,,,,0,UKENSO_Agg000114,
50.983204,-1.753226,Downton,,UK5,UK,20051231,20051231,92,8,5151,,,,0,UKENSW_Agg000115,
50.983900,23.171701,Krasnystaw,,PL03,PL,20151231,20151231,77.42722225,22.2510508,19271,,,,0.32,PLLE016,
50.984850,13.580200,Vdg. Tharandt,,DE_UWWT_2016,DE,20051231,20051231,100,0,2140,,,,0,DEAG_SN5069,
50.984899,0.483958,Robertsbridge,,UK5,UK,20051231,20051231,100,0,2449,,,,0,UKENSO_Agg000036,
50.985070,12.974490,Verdichtungsgebiet Mittweida,,DE_UWWT_2016,DE,19981231,20001231,99.59,0.41,17700,,,,0,DEAG_SN2011,
50.985610,10.403630,Hörselberg-Nessetal,,DE_UWWT_2016,DE,20051231,20051231,92,8,2743,,,,0,DEAG_TH22627,
50.985790,7.684267,Reichshof Eckenhagen,,DE_UWWT_2016,DE,20051231,20051231,98,2,2678,,,,0,DEAG_NW1854,
50.986110,9.320877,Frielendorf,,DE_UWWT_2016,DE,20051231,20051231,99.5,0.5,2862,0,0,0,0,DEAG_HE066340040201,
50.986503,3.803150,Melle,,BE-2016,BE,20051231,20051231,100,0,4600,,,,0,BE_F_AG_195,
50.986505,-1.512667,Romsey,,UK5,UK,20001231,20001231,100,0,18976,,,,0,UKENSO_Agg000009,
50.986653,4.514850,Zemst - Hofstade,,BE-2016,BE,20051231,20051231,100,0,9600,,,,0,BE_F_AG_086,
50.987230,7.440368,Engelskirchen Ründeroth,,DE_UWWT_2016,DE,20051231,20051231,98,2,8683,,,,0,DEAG_NW1829,
50.988480,7.840652,Wenden,,DE_UWWT_2016,DE,19981231,20001231,98,2,20157,,,,0,DEAG_NW3322,
50.988790,14.001920,Vdg. Lohmen,,DE_UWWT_2016,DE,20051231,20051231,99.74,0.26,2702,,,,0,DEAG_SN5057,
50.988870,14.603610,Vdg. Ebersbach u. Neugersdorf,,DE_UWWT_2016,DE,19981231,20001231,97.42,2.58,19259,,,,0,DEAG_SN1002,
50.989185,-3.241361,Wellington,,UK5,UK,20001231,20001231,100,0,15839,,,,0,UKENSW_Agg000180,
50.989561,5.733309,Eisden,,BE-2016,BE,20051231,20051231,100,0,4900,,,,0,BE_F_AG_093,
50.989600,6.269228,Linnich,,DE_UWWT_2016,DE,19981231,20051231,98,2,13451,,,,0,DEAG_NW58,
50.989982,3.534222,Deinze,,BE-2016,BE,19981231,19981231,100,0,13600,,,,0,BE_F_AG_187,
50.990170,13.710100,Vdg. Bannewitz,,DE_UWWT_2016,DE,20051231,20051231,98.44,1.56,6787,,,,0,DEAG_SN5505,
50.990294,2.152275,GRAVELINES,,FR2016,FR,20051231,20051231,100,0,13509,,,,0,FR010000159273,
50.990770,4.638179,Boortmeerbeek,,BE-2016,BE,19981231,19981231,100,0,22500,,,,0,BE_F_AG_170,
50.991100,14.557200,Jirikov,,259,CZ,20101231,20101231,64,36,2696,,,,0,CZAG562581,
50.991150,7.502906,Gummersbach Brunohl,,DE_UWWT_2016,DE,19981231,20051231,98,2,10208,,,,0,DEAG_NW1835,
50.991429,5.386678,Zonhoven,,BE-2016,BE,19981231,19981231,100,0,10700,,,,0,BE_F_AG_102,
50.991700,14.375400,Velky Senov,,259,CZ,20101231,20101231,83,17,2000,,,,0,CZAG562912,
50.992100,14.280400,Dolni Poustevna,,259,CZ,20101231,20101231,54,46,2590,,,,0,CZAG562441,
50.992108,-2.198298,Shaftesbury,,UK5,UK,20001231,20001231,98,2,18592,,,,0,UKENSW_Agg000159,
50.993190,11.361250,Weimar,,DE_UWWT_2016,DE,19981231,20001231,99,1,76529,,,,0,DEAG_TH8744,
50.993670,6.974767,Köln Stammheim,DE288,DE_UWWT_2016,DE,19981231,20001231,98,2,1203091,0,2,0,0,DEAG_NW1805,
50.994200,22.143800,Urz?dów,,PL03,PL,20151231,20151231,79.30344275,20.69655725,2498,,,,0,PLLE110N,
50.996880,13.918190,Vdg. Pirna-Graupa,DE121,DE_UWWT_2016,DE,20051231,20051231,98.57,1.43,3073,,,,0,DEAG_SN5058,
50.997120,8.500226,Bad Berleburg Beddelhausen,,DE_UWWT_2016,DE,20051231,20051231,98,2,7714,,,,0,DEAG_NW3325,
50.997405,3.964649,Wichelen,,BE-2016,BE,20051231,20051231,100,0,7500,,,,0,BE_F_AG_176,
50.998623,4.988689,Zichem,,BE-2016,BE,20051231,20051231,100,0,4700,,,,0,BE_F_AG_183,
50.998770,7.551730,Gummersbach Rospe,,DE_UWWT_2016,DE,19981231,20001231,98,2,17624,,,,0,DEAG_NW1833,
50.998920,8.262942,Erndtebrueck,,DE_UWWT_2016,DE,19981231,20051231,98,2,13350,,,,0,DEAG_NW3329,
50.999613,-0.145599,Cuckfield,,UK5,UK,20051231,20051231,100,0,3067,,,,0,UKENSO_Agg000119,
50.999930,7.217419,Kürten Dürscheid,,DE_UWWT_2016,DE,20051231,20051231,98,2,9853,,,,0,DEAG_NW1864,
51.000000,18.000000,Kraszewice,,PL03,PL,20151231,20151231,17.49149567,82.50850433,9113,,,,0,PLWL214N,
51.000010,6.663056,Bergheim Auenheim,,DE_UWWT_2016,DE,19981231,20001231,98,2,17800,,,,0,DEAG_NW1812,
51.000160,10.240990,Eisenach/Ruhla/Wutha-Farnroda/Seebach,,DE_UWWT_2016,DE,19981231,20001231,91.88,8.12,73593,6,2,,0,DEAG_TH8642,
51.000444,-0.906432,Petersfield,,UK5,UK,20001231,20001231,100,0,20595,,,,0,UKENSO_Agg000086,
51.001205,-2.690432,Ilchester,,UK5,UK,20051231,20051231,87,13,2222,,,,0,UKENSW_Agg000124,
51.001460,7.570402,Gummersbach Krummenohl,,DE_UWWT_2016,DE,19981231,20001231,98,2,28624,,,,0,DEAG_NW1834,
51.001590,-0.035987,Scaynes Hill,,UK5,UK,20001231,20001231,83,17,40136,,,,0,UKENSO_Agg000084,
51.001780,10.173550,Herleshausen,,DE_UWWT_2016,DE,20051231,20051231,99.5,0.5,2350,0,0,0,0,DEAG_HE066360050501,
51.002300,20.797300,??czna,,PL03,PL,20151231,20151231,92.39720714,7.602792863,2578,,,,0,PLSW034,
51.002460,7.435738,Engelskirchen Bickenbach,,DE_UWWT_2016,DE,19981231,20001231,98,2,17380,,,,0,DEAG_NW1832,
51.002660,9.350552,Frielendorf / Verna,,DE_UWWT_2016,DE,20051231,20051231,99.5,0.5,2100,0,0,0,0,DEAG_HE066340041501,
51.002720,9.156090,Jesberg,,DE_UWWT_2016,DE,20051231,20051231,99.5,0.5,3462,0,0,0,0,DEAG_HE066340100401,
51.003806,3.262411,Pittem,,BE-2016,BE,20051231,20051231,100,0,2900,,,,0,BE_F_AG_362,
51.004062,3.361876,Tielt,,BE-2016,BE,19981231,19981231,100,0,14100,,,,0,BE_F_AG_115,
51.005480,6.176071,Flahstrass,,DE_UWWT_2016,DE,19981231,20001231,98,2,54420,,,,0,DEAG_NW144,
51.005669,5.299950,Zolder,,BE-2016,BE,19981231,19981231,100,0,11900,,,,0,BE_F_AG_150,
51.007200,2.216086,LOON-PLAGE,,FR2016,FR,20001231,20001231,100,0,22073,,,,0,FR010000159359,
51.007730,9.466512,Knüllwald / Remsfeld,,DE_UWWT_2016,DE,20051231,20051231,99.5,0.5,2937,0,0,0,0,DEAG_HE066340111301,
51.007750,9.688339,Rotenburg a. d. Fulda / Braach,,DE_UWWT_2016,DE,19981231,20001231,99.5,0.5,34000,0,0,0,0,DEAG_HE066320180201,
51.007900,18.801700,Lipie,,PL03,PL,20151231,20151231,37.44779582,62.55220418,4310,,,,0,PLSL092,
51.009710,6.578083,Bedburg Kaster,,DE_UWWT_2016,DE,19981231,20001231,98,2,48541,,,,0,DEAG_NW1810,
51.010096,3.858119,Overschelde,,BE-2016,BE,20051231,20051231,100,0,3300,,,,0,BE_F_AG_175,
51.010290,21.146635,Styków,,PL03,PL,20151231,20151231,100,0,4217,,,,0,PLSW035,
51.011000,20.481500,Mniów,,PL03,PL,20151231,20151231,74.85974755,25.14025245,5704,,,,0,PLSW066N,
51.011224,4.364985,Kapelle-op-den-Bos,,BE-2016,BE,20051231,20051231,100,0,3300,,,,0,BE_F_AG_908,
51.011410,7.633206,Bergneustadt Schönenthal,,DE_UWWT_2016,DE,19981231,20001231,98,2,16286,,,,0,DEAG_NW1828,
51.011800,14.466700,Sluknov,,259,CZ,20101231,20101231,67,33,5381,,,,0,CZAG562858,
51.011841,-0.464696,Billingshurst,,UK5,UK,20051231,20051231,100,0,7434,,,,0,UKENSO_Agg000130,
51.011904,5.690662,Dilsen,,BE-2016,BE,19981231,19981231,100,0,30200,,,,0,BE_F_AG_092,
51.012411,4.137959,Dendermonde,,BE-2016,BE,19981231,19981231,100,0,52300,,,,0,BE_F_AG_022,
51.012570,7.357345,Lindlar,,DE_UWWT_2016,DE,20051231,20051231,98,2,8636,,,,0,DEAG_NW1838,
51.012770,15.510906,Lubomierz,,PL03,PL,20151231,20151231,54.71578279,45.28421721,3149,,,,0,PLDO081,
51.013600,15.233900,Gryfów ?l?ski,,PL03,PL,20151231,20151231,96.13769941,3.862300588,9528,,,,0,PLDO501,
51.013620,14.931450,Vdg. Ostritz,,DE_UWWT_2016,DE,20051231,20051231,100,0,2203,,,,0,DEAG_SN1177,
51.014300,22.535000,Bychawa,,PL03,PL,20151231,20151231,78.45029643,21.54970357,7253,,,,0,PLLE024,
51.014500,15.893200,?wierzawa,,PL03,PL,20151231,20151231,76.74321503,23.25678497,4790,,,,0,PLDO084,
51.014960,6.818416,Pulheim,,DE_UWWT_2016,DE,19981231,20001231,98,2,66000,,,,0,DEAG_NW1825,
51.015750,7.327449,Lindlar Bruch,,DE_UWWT_2016,DE,20051231,20051231,98,2,4394,,,,0,DEAG_NW1839,
51.015816,-3.027089,Taunton,,UK5,UK,20001231,20001231,98,2,86699,,,,0,UKENSW_Agg000170,
51.016366,-3.823011,South Molton,,UK5,UK,20051231,20051231,100,0,5524,,,,0,UKENSW_Agg000066,
51.016720,8.580555,Hatzfeld (Eder) / Reddighausen-Dodenau,,DE_UWWT_2016,DE,20051231,20051231,99.5,0.5,2821,0,0,0,0,DEAG_HE066350140502,
51.016910,11.147310,Erfurt-Vieselbach,DE144,DE_UWWT_2016,DE,20051231,20051231,97.64,2.36,3723,,,,0,DEAG_TH20787,
51.017300,9.204022,Neuental / Bischhausen,,DE_UWWT_2016,DE,20051231,20051231,99.5,0.5,3400,0,0,0,0,DEAG_HE066340160101,
51.017377,21.199861,Brody,,PL03,PL,20151231,20151231,80.06979449,19.93020551,5158,,,,0,PLSW026,
51.017389,4.282672,Londerzeel,,BE-2016,BE,20051231,20051231,100,0,9700,,,,0,BE_F_AG_184,
51.017606,15.677587,Wle?,,PL03,PL,20151231,20151231,98.3703033,1.629696695,2209,,,,0,PLDO503,
51.017700,18.049400,Wo?czyn,,PL03,PL,20151231,20151231,83.46701424,16.53298576,9974,,,,0,PLOP017,
51.018117,4.920754,Wolfsdonk,,BE-2016,BE,20051231,20051231,100,0,2100,,,,0,BE_F_AG_320,
51.019487,2.888043,Woumen,,BE-2016,BE,19981231,19981231,100,0,14100,,,,0,BE_F_AG_003,
51.019613,2.290492,GRANDE-SYNTHE-DUNKERQUE,,FR2016,FR,20001231,20001231,100,0,63261,,,,0,FR010000159271,
51.020272,2.394820,COUDEKERQUE-BRANCHE-DUNKERQUE,FR079,FR2016,FR,20001231,20001231,100,0,160970,,,,0,FR010000159155,
51.021600,5.470263,Houthalen - Oost,,BE-2016,BE,20051231,20051231,100,0,6500,,,,0,BE_F_AG_146,
51.021770,4.549242,Bonheiden,,BE-2016,BE,20051231,20051231,100,0,4500,,,,0,BE_F_AG_179,
51.022290,7.283495,Kürten,,DE_UWWT_2016,DE,19981231,20051231,98,2,11295,,,,0,DEAG_NW1867,
51.023040,9.385055,Homberg (Efze),,DE_UWWT_2016,DE,19981231,20051231,99.5,0.5,10719,0,0,0,0,DEAG_HE066340090601,
51.023100,15.263300,Le?na,,PL03,PL,20151231,20151231,54.02670415,45.97329585,7115,,,,0,PLDO051,
51.023160,13.833610,Vdg. Dresden-Laubegast,DE121,DE_UWWT_2016,DE,19981231,20051231,100,0,12030,,,,0,DEAG_SN5043,
51.023480,8.397738,Bad Berleburg Raumland,,DE_UWWT_2016,DE,20051231,20051231,98,2,4940,,,,0,DEAG_NW3326,
51.023500,15.063800,Zawidów,,PL03,PL,20151231,20151231,98.34883721,1.651162791,4300,,,,0,PLDO086,
51.025800,17.115100,?wi?ta Katarzyna,,PL03,PL,20151231,20151231,96.71018277,3.289817232,9575,,,,0,PLDO068,
51.026535,-4.252018,Bideford and Northam,,UK5,UK,20001231,20001231,100,0,44010,,,,0,UKENSW_Agg000016,
51.026620,14.753760,Vdg. Herrnhut,,DE_UWWT_2016,DE,20051231,20051231,96.99,3.01,3683,,,,0,DEAG_SN1169,
51.026700,13.735160,Vdg. Dresden/Freital,DE121,DE_UWWT_2016,DE,19981231,20001231,99.49,0.51,364644,,,,0,DEAG_SN5009,
51.027520,7.103184,Odenthal Osenau,,DE_UWWT_2016,DE,19981231,20001231,98,2,16714,,,,0,DEAG_NW1869,
51.027804,4.334315,Ruisbroek,,BE-2016,BE,19981231,19981231,100,0,15100,,,,0,BE_F_AG_223,
51.028860,13.655940,Vdg. Freital-Pesterwitz,,DE_UWWT_2016,DE,20051231,20051231,99.67,0.33,3305,,,,0,DEAG_SN5064,
51.029970,16.770799,K?ty Wroc?awskie,,PL03,PL,20151231,20151231,93.32184974,6.678150258,15094,,,,0,PLDO022,
51.031049,-2.283028,Gillingham,,UK5,UK,20051231,20051231,97,3,14132,,,,0,UKENSW_Agg000120,
51.031680,13.305350,Vdg. Siebenlehn,,DE_UWWT_2016,DE,20051231,20051231,99.89,0.11,3500,,,,0,DEAG_SN2110,
51.032465,3.064433,Kortemark,,BE-2016,BE,19981231,19981231,100,0,19900,,,,0,BE_F_AG_177,
51.032560,8.727173,Allendorf (Eder) / Haine,,DE_UWWT_2016,DE,20051231,20051231,99.5,0.5,6432,0,0,0,0,DEAG_HE066350010301,
